percentage_of_regional_pool_present,difference_from_locality_trait_gravity,percentage_of_niches_present,percentage_of_niches_2_present,percentage_of_niches_3_present,latitude,longitude,closed_forest,cultivated,herbaceous_vegetation,herbaceous_wetland,open_forest,permanent_water,shrubs,urban,mean_elevation,elevation_delta,average_population_density,city_name,continent,realm,biome,national_gdp_estimate_thousand_dollars_per_person,national_income_group,locality_id
17.74125874125874,0.5002891152239795,31.088235294117652,33.68333333333333,27.594936708860764,45.5899572,-73.8263226,0.0810591114151034,0.0864050412241562,0.0620177242883,3.77795501517355e-4,0.184532854627748,0.0581244552213561,0.00220380709218457,0.523893960457404,31.6692142449853,10,114.159335005632,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1440386
8.297202797202797,0.11089370908283994,17.529411764705884,19.25,16.354430379746834,45.5668937,-73.7930876,0.0900903795188524,0.0273560407384965,0.0562978995139493,3.78105282303783e-4,0.158775798889507,0.0245301362266378,5.04140376405044e-4,0.642067499453848,30.7248042354265,36,138.279978910512,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1440871
17.653846153846157,0.8573876932300549,26.397058823529413,29.33333333333333,22.734177215189874,45.6812922,-73.4939647,0.0337052822622029,0.181572148550841,0.0244015955646709,9.41419581970326e-4,0.163679023424242,0.293241247320646,0.00196159844922967,0.300246639624338,16.1638632193918,19,89.2601332089096,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3615519
10.482517482517483,0.4862656738173577,20.08823529411765,22.766666666666666,17.29113924050633,45.632498,-73.810721,0.146625075167217,0.0514931494589316,0.0237687431104422,1.25740978023189e-4,0.170494164509141,0.0439627441809664,0.00144602124726667,0.562084361348012,34.9363260093653,38,122.070655249867,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L4177940
4.818181818181818,0.5870654770356776,12.161764705882353,13.366666666666667,10.468354430379748,45.5046939,-73.5764605,0.0541914867742913,0.00378942394068883,0.0151594294861269,2.52628262712589e-4,0.0676620220217543,0.116940632110588,8.8419891949406e-4,0.741120178484344,18.0026348617369,13,448.954901467406,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7382256
7.716783216783217,0.8624518828430962,11.279411764705882,12.7,9.708860759493671,45.5295975,-73.8568002,0.127923136198313,0.057334324477212,0.0210909247481269,0,0.144087953791051,0.139369462243407,0.00233474762702042,0.506786729032185,30.2832709169173,9,127.277070449906,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7589831
14.052447552447552,0.49169946356466904,31.014705882352942,32.733333333333334,27.582278481012654,45.4088164,-73.5745737,0.0601168986638839,0.0378592320196668,0.0132667234451183,2.53490023303686e-4,0.121701057227361,0.35452219988583,4.4360754078145e-4,0.411836791194055,19.2420597962661,17,154.178950354585,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1138695
11.475524475524475,1.3733140602804998,15.808823529411761,17.916666666666664,13.607594936708859,45.593972,-73.56835,0.0174514920859082,0.0104099131684266,0.0501917108807344,3.77743267898982e-4,0.0653424255068056,0.00667346439954868,0,0.849553250690678,19.1560395391242,18,307.562406148717,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1912202
14.11888111888112,0.8907001681111372,22.926470588235293,25.983333333333334,19.734177215189874,45.5362158,-73.6813545,0.027354528233409,0.00189333542466947,0.0181082825569949,0,0.048465477986172,0.0402602822858469,0.00107246949770576,0.862719451133119,46.1387346423549,50,325.021703232195,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3252399
9.55944055944056,0.6091328746416362,28.73529411764705,31.63333333333333,24.734177215189867,45.6127024,-73.8020403,0.104685704303922,0.0429950551356569,0.0318534433200908,5.66234091782722e-4,0.180894891655609,0.0451706770185937,0.00140065836124205,0.592433336113103,32.6641389006263,10,127.798104900885,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3329312
